0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,action
2.28,-1.66,-0.0965,0.9155587092043852,0.19500000000000003,0.560075,1.43,-1.05,0.32825,0.5066896856064863,0.1375,0.346875,0.72,-0.56,-0.021250000000000005,0.2735707175484979,0.1475,0.1751875,179.84,-264.0,-22.2815,88.2920002194423,52.1125,63.91737500000001,272.29,-236.77,15.034,100.4860334275366,67.47,69.4922,281.31,-264.29,-0.627000000000001,151.1706501639786,89.095,102.07735,1
0.37,-0.44,0.08700000000000001,0.16172816699635226,0.1875,0.1303,0.63,-0.48,0.0985,0.22777785230351083,0.22,0.17149999999999999,0.12,-0.82,-0.20650000000000004,0.1755783300979936,0.19999999999999998,0.13365,39.68,-110.22,-0.7855000000000001,25.430183734098346,23.5675,17.249325,121.08,-62.56,3.7177499999999997,40.28350850456673,31.795,27.900412500000005,125.75,-150.44,-2.8739999999999997,55.65393875549152,65.185,41.1407,4
0.67,-1.0,-0.18975,0.29402795360305456,0.38,0.22521249999999998,0.65,-0.35,0.14975,0.20343902649196885,0.22750000000000004,0.149725,0.09,-0.95,-0.23399999999999999,0.17718352067841975,0.185,0.12730000000000002,214.47,-185.31,-4.127000000000001,52.20909514634399,29.7675,29.311850000000003,104.31,-233.71,-14.881000000000004,56.608193611879194,45.395,36.24615,183.63,-106.45,2.642749999999999,55.39205100858335,50.879999999999995,40.727525,0
1.91,-1.43,0.35425000000000006,0.683044242710529,0.5574999999999999,0.52145,1.44,-1.06,0.23224999999999998,0.4824597781162695,0.4125,0.3620375,1.44,-2.26,0.05625000000000001,0.6868831323449427,0.395,0.393375,279.18,-264.79,17.21325,113.96721509687555,77.4575,79.3975625,273.82,-269.75,17.05,141.5049301084595,145.8075,105.227,233.69,-264.38,9.54375,99.11653751235208,86.47,68.9679375,2
0.54,-0.58,-0.08525,0.21695607274284812,0.2575,0.16982500000000003,1.59,-0.52,0.39049999999999996,0.5056972908766666,0.735,0.42865000000000003,0.12,-1.48,-0.28925,0.45751168017876875,0.4425,0.36695,118.2,-230.35,-19.4495,69.72844379985833,27.497500000000002,44.996325,272.82,-268.59,22.226500000000005,104.86282807911485,75.41250000000001,70.2548,160.97,-261.29,-17.397000000000002,98.65015350216136,40.3375,65.113,3
0.73,-0.83,-0.14950000000000002,0.3201167755679168,0.30250000000000005,0.2299,1.68,-0.28,0.5885,0.5232855339105028,0.7025,0.43747500000000006,0.62,-1.83,-0.31725,0.47247215526420183,0.2975,0.3177875,239.18,-206.31,4.2737500000000015,76.83286890021418,38.0725,47.90656249999999,271.2,-271.48,17.803250000000002,111.53693102258775,77.9975,76.9908875,134.24,-263.97,-19.80625,92.71016027619356,32.989999999999995,63.025749999999995,3
0.25,-0.48,-0.07949999999999999,0.13169946848791758,0.1075,0.089175,0.59,-0.69,0.10200000000000001,0.20640009689920205,0.035,0.1096,-0.11,-0.68,-0.22225,0.14979131316601774,0.10499999999999998,0.10815000000000001,38.06,-67.13,-3.5097499999999995,20.746771494319304,16.8225,13.647775000000001,163.79,-134.94,4.9945,52.952480251164815,24.7325,33.758175,94.26,-83.79,1.7572500000000004,27.653344733277745,16.369999999999997,18.1106625,4
0.23,-0.26,0.02075,0.11782163426128497,0.11499999999999999,0.091175,1.07,-1.02,0.11725000000000001,0.4878831186872528,0.24500000000000002,0.31856249999999997,0.68,-0.18,0.0295,0.13209750186888472,0.11500000000000002,0.080075,94.8,-124.74,1.2487500000000002,55.44797319052789,49.905,40.403687500000004,192.06,-231.94,-0.9085000000000008,84.30966354902623,57.39,58.10350000000001,112.76,-157.55,-7.633750000000001,59.512494347300716,78.32750000000001,46.11625,4
0.17,-0.5,-0.14950000000000002,0.16269526729441147,0.20249999999999999,0.131925,0.87,-0.26,0.207,0.2632413341403663,0.115,0.18735,0.21,-0.47,-0.04025,0.18962446440267142,0.235,0.1473,98.15,-132.19,-8.5635,55.89857066822013,61.987500000000004,43.54535,217.3,-182.8,13.118500000000001,96.52183510869445,123.6175,74.5465,131.71,-209.77,-4.7,84.32556682287999,82.6075,62.224000000000004,0
0.27,-0.19,0.041249999999999995,0.07389815626928727,0.08,0.0533125,0.17,-0.13,0.069,0.07575618786607467,0.1125,0.0631,0.22,-0.4,-0.11299999999999999,0.15113239229232098,0.2225,0.12600000000000003,25.79,-90.4,-35.05,31.946476957561377,52.0775,26.393999999999995,57.01,-270.13,-71.4145,72.28400732354288,100.04500000000002,57.702725,80.94,-64.08,6.03725,34.53275206144885,49.6075,28.814750000000004,0
0.48,-0.89,0.031,0.24463033336035825,0.0775,0.143,0.76,-0.73,0.15875,0.23381817187720888,0.044999999999999984,0.11356250000000001,0.51,-0.47,-0.21974999999999997,0.22213157699885894,0.03249999999999997,0.1479125,19.88,-192.54,-24.053000000000004,47.32440851188739,20.21,30.443450000000006,256.47,-72.18,14.774750000000001,68.40394093133452,32.3775,44.2021,32.71,-176.58,-9.993,38.072584637767896,22.1575,22.141550000000002,2
-0.15,-1.14,-0.37675000000000003,0.23592782264921616,0.25250000000000006,0.187775,1.12,-0.35,0.2285,0.2810386984029068,0.1075,0.19675,0.42,-0.89,-0.16799999999999998,0.22029752608688094,0.11000000000000001,0.12490000000000001,199.8,-178.85,-4.183,59.4393448062813,17.0525,30.26755,271.85,-181.15,21.851500000000005,80.791680312703,65.1875,54.716375000000006,283.44,-260.32,6.069249999999997,106.31167869494631,30.435,60.61452499999999,0
2.13,-1.91,0.027749999999999986,0.7070519340897102,0.525,0.46942500000000004,1.79,-0.55,0.2775,0.614413338071367,0.07,0.468625,0.08,-1.13,-0.23825,0.2302920699893941,0.14500000000000002,0.16054999999999997,53.24,-199.82,-28.766,66.0663277623329,37.769999999999996,49.334399999999995,163.42,-210.91,2.137749999999999,73.53937929733634,29.57,43.670975,284.72,-260.86,-23.41425,140.25037051443928,71.28999999999999,99.45066249999999,1
1.57,-1.81,-0.05175,0.6391317841415806,0.205,0.38786249999999994,2.16,-0.73,0.33399999999999996,0.6783465191183632,0.08500000000000002,0.4782,0.58,-0.67,0.07250000000000001,0.23607996526600897,0.1625,0.14475,82.3,-266.66,-31.117250000000002,78.95272107367484,30.3125,59.004875000000006,274.42,-271.17,22.799500000000002,115.19424490724353,94.8225,79.00332499999999,281.37,-264.37,-5.1915000000000004,131.02497375596,37.33,82.0448,1
0.63,-0.93,-0.029750000000000006,0.27430354992234424,0.0625,0.1601375,1.89,0.05,0.35900000000000004,0.416874081708134,0.2525,0.31005000000000005,-0.07,-1.94,-0.43125,0.4668468030307159,0.13999999999999999,0.324875,117.78,-237.54,-1.793000000000001,49.69792858862429,7.03,22.2853,272.85,-272.75,9.202249999999998,105.89862346809565,45.029999999999994,62.663149999999995,104.6,-259.36,-25.7485,77.62087204966201,43.427499999999995,54.932825,3
1.16,-1.08,-0.10699999999999998,0.4337003573897536,0.2925,0.2934,1.59,-0.57,0.337,0.4288367987941334,0.4600000000000001,0.33630000000000004,0.2,-1.48,-0.17525,0.39746690113769223,0.2775,0.29861250000000006,122.41,-265.28,-17.6045,72.7376606700408,24.935,43.518025,230.02,-269.86,17.21725,98.15364017670205,64.75,65.0308375,226.61,-262.56,-8.48425,107.90997377183214,34.0075,69.11066249999999,3
0.31,-0.58,-0.12000000000000002,0.17014699527173555,0.11499999999999998,0.12400000000000003,1.43,0.01,0.4407500000000001,0.45912627620296353,0.5800000000000001,0.39505,0.04,-2.06,-0.32475000000000004,0.4144815285389688,0.33000000000000007,0.30715000000000003,86.6,-244.0,-17.197,63.46179516843184,16.5825,38.369,272.84,-272.23,-0.5072500000000012,93.33349763047296,30.0825,51.364975,94.03,-218.19,-22.2055,67.73037560614883,22.8375,45.49125,3
1.97,-1.85,-0.01874999999999999,0.7031756092897421,0.345,0.4539375,2.01,-0.81,0.18175,0.6669628456668332,0.115,0.43979999999999997,0.47,-0.85,-0.17150000000000004,0.23736627814413738,0.125,0.16495,59.87,-320.53,-32.86175,79.60515516872948,36.5375,56.53394999999999,270.86,-175.7,8.617750000000001,93.1758810124031,77.4625,65.0568,284.73,-260.74,-6.906999999999999,146.79592600273347,46.2175,95.7481,1
1.02,-0.97,-0.016749999999999998,0.4585378255934836,0.73,0.3652625,2.18,-0.32,0.99075,0.9317869592884417,2.0124999999999997,0.879325,0.39,-0.72,-0.008749999999999999,0.2763438754523067,0.44,0.22106250000000002,145.37,-250.88,-8.00525,89.84647444356122,25.087500000000002,57.472137499999995,63.31,-117.81,5.558249999999999,36.193718508016,33.667500000000004,25.9403375,284.11,-260.36,-4.409000000000001,139.0087425452083,57.2375,91.7723,1
1.89,-1.13,-0.06575,0.5719260769540063,0.2625,0.3305375,1.77,-1.17,0.32975000000000004,0.4830708410782004,0.14250000000000002,0.30812500000000004,1.32,-2.01,-0.03125,0.6153380676506208,0.2,0.36750000000000005,244.27,-266.24,22.47,94.83473838736522,92.33500000000001,69.42550000000001,274.39,-268.23,25.189249999999998,113.37612875706023,112.215,84.98310000000001,279.8,-263.99,27.02875000000001,131.84361862046075,60.1125,96.02612500000001,2
2.14,-1.29,0.0395,0.7803170829861409,0.4075,0.511275,1.65,-0.41,0.47225,0.5961521932359218,0.8225,0.5160374999999999,0.31,-0.45,-0.06000000000000001,0.15347638254793472,0.07750000000000001,0.10650000000000001,60.95,-210.67,-25.556000000000004,64.69356729227412,51.395,49.4591,217.61,-122.89,18.079500000000003,64.58778874330658,46.657500000000006,46.36392500000001,281.43,-264.17,10.390249999999998,152.66992923440262,79.77250000000001,108.1277875,1
0.57,-0.35,0.011749999999999993,0.18147847668525324,0.1275,0.12368749999999999,1.08,-1.09,0.2835,0.39409738644147335,0.375,0.26537499999999997,0.82,-1.3,-0.030000000000000006,0.2884180992933696,0.17,0.17099999999999999,84.9,-127.11,-3.208000000000001,51.52626588449817,55.650000000000006,38.165800000000004,162.04,-233.24,-4.54725,71.37751932462699,37.265,45.34456250000001,147.55,-132.77,1.7492499999999993,51.095172491513324,37.165,33.244175,4
1.24,-1.8,-0.07575000000000001,0.6446351196607272,0.2925,0.42555,2.16,-1.02,0.238,0.6097671686799807,0.065,0.3886,0.62,-0.59,0.06550000000000002,0.18609070369043157,0.105,0.11115,87.07,-263.86,-26.147000000000002,77.32489990940823,11.2225,54.67020000000001,274.53,-265.64,7.7620000000000005,114.67613291788314,75.2675,76.8692,281.23,-264.24,-12.322,126.98595034884764,26.517500000000002,78.34479999999999,1
0.6,-1.22,-0.09975000000000003,0.3079325210171865,0.175,0.19572499999999998,0.98,-0.62,0.24175,0.39874733541429463,0.2825,0.2910125,0.8,-0.66,-0.15925,0.217432604500797,0.1975,0.14356249999999998,205.83,-155.52,9.3355,86.40042450561224,81.505,65.351375,188.68,-220.0,-9.4545,97.40727865385625,74.3625,69.663775,116.29,-92.81,5.7684999999999995,49.76799616972739,35.96,37.089125,4
0.83,-0.89,0.03749999999999999,0.42026628463392113,0.5625,0.33949999999999997,2.12,-1.05,0.8204999999999998,0.6741400077135312,1.165,0.564975,0.03,-1.96,-0.6452500000000001,0.5221589197744304,0.85,0.4530125,80.24,-299.93,-14.39375,72.62206581637223,46.24249999999999,44.78175,275.01,-268.84,3.952249999999995,113.97790824294636,73.56,75.958525,162.86,-259.11,-14.117250000000002,95.67377861743257,36.917500000000004,61.87942499999999,3
0.1,-0.81,-0.21875,0.1694135103821416,0.18000000000000005,0.12281249999999999,0.57,-0.48,0.2615,0.1932039078279733,0.22500000000000003,0.14434999999999998,0.31,-0.72,-0.1525,0.2082276398559999,0.24,0.16562499999999997,111.33,-248.93,-24.531,84.78708633394592,111.92500000000001,69.9401,192.68,-268.6,-38.071,105.13296095421265,145.635,86.62445,125.46,-177.06,-2.3792500000000034,74.22273025790348,85.345,58.9327125,0
1.27,-2.07,-0.39925,0.7879574465032994,0.16499999999999998,0.50195,2.77,-1.04,0.2685,0.7789273072630076,0.0875,0.4532499999999999,-0.14,-2.29,-0.43125,0.41849843189670377,0.3475000000000001,0.29225,222.46,-321.5,-24.577250000000003,112.58792057737588,21.04,72.4342375,269.09,-240.94,17.599749999999997,104.68179950419986,59.3775,67.853675,284.02,-261.57,-10.107249999999999,126.10538479754742,36.895,75.149425,1
0.34,-0.62,-0.09075000000000001,0.22602419671353774,0.285,0.1729,0.9,-0.76,0.17975,0.40905676562061655,0.5800000000000001,0.32771249999999996,0.2,-0.35,-0.07125000000000001,0.1231906550838983,0.2025,0.1015625,72.4,-118.44,-1.784499999999999,47.079289817816914,64.8675,38.102725,212.53,-272.41,3.02175,106.21452791138084,107.1425,76.92151249999999,57.11,-48.68,4.89325,20.788253460488207,23.095,15.591575,4
0.58,-1.01,-0.20800000000000002,0.3320783040187961,0.2625,0.23980000000000007,1.62,-0.47,0.5225,0.5862753192826728,0.8675,0.5161250000000001,0.07,-2.07,-0.49775,0.45312518965513265,0.6124999999999999,0.3764125,95.29,-309.17,-24.2115,92.14152130147409,17.947499999999998,54.31047500000001,267.15,-198.3,4.974249999999997,97.88004336654893,72.69500000000001,66.50873750000001,136.45,-259.77,-23.112000000000002,87.92627005622381,51.095,61.9874,3
0.26,-0.46,-0.14625,0.1542512155543677,0.20249999999999999,0.11925000000000001,0.75,-0.27,0.2165,0.19872782895206198,0.2025,0.14150000000000001,0.45,-0.33,0.04775,0.16966861082710616,0.23000000000000004,0.1354125,135.27,-95.25,25.942999999999994,59.637963923997276,88.595,50.14145,199.07,-165.06,24.728500000000004,91.12384996667997,130.665,76.88765,113.26,-156.39,4.160750000000001,62.33989891664487,85.14750000000001,49.9017125,0
2.24,-1.79,0.15225,0.8508833277835453,1.065,0.64375,1.52,-1.03,0.56975,0.6219786471415236,1.0125000000000002,0.557775,1.99,-1.95,0.0015000000000000013,0.9033093323994832,0.8875,0.6970000000000001,146.65,-267.39,-7.583999999999998,100.01171213412957,97.85,73.6366,274.01,-238.91,27.631999999999998,143.1240571182916,191.04500000000002,114.0344,280.89,-264.71,11.71175,163.552688129659,107.2225,118.9173375,2
0.94,-1.03,0.1685,0.4414099568428424,0.61,0.341925,1.06,-0.95,0.30324999999999996,0.4953452709979172,0.6499999999999999,0.4179125,2.3,-1.87,0.156,1.0595088484765005,1.1875,0.8073,224.83,-320.75,-30.419500000000006,158.29046807925613,125.47,119.663425,173.95,-272.12,-2.3882499999999993,108.72095662491891,77.455,75.1679875,245.92,-245.59,5.23625,106.02786510364858,60.602500000000006,71.02262499999999,2
1.83,-1.87,-0.19675,0.7366660963421624,0.42,0.48224999999999996,2.01,-0.94,0.2625,0.5580221769786573,0.575,0.41537500000000005,1.62,-1.73,-0.2285,0.6490668301492536,0.22250000000000003,0.40754999999999997,167.87,-321.34,-20.167499999999997,108.05729724895954,55.677499999999995,74.00287499999999,249.63,-253.42,42.372,103.54975408469109,144.5525,84.3777,284.02,-261.59,25.764,156.1847124849292,149.1325,118.04780000000001,2
0.43,-0.49,-0.0012499999999999955,0.2029062283420595,0.2125,0.15281250000000002,1.05,-1.01,0.23025,0.4626796272800435,0.5625000000000001,0.3497625,0.12,-0.61,-0.17625,0.14687898930752485,0.18750000000000003,0.1139375,206.18,-182.05,-2.4845000000000015,84.53891189712581,108.465,67.158775,254.36,-222.53,5.61425,101.44033001936408,103.0775,74.6973875,154.6,-74.33,13.28125,57.6061538460736,62.775,44.5970625,4
0.21,-0.47,-0.12325000000000001,0.14711198965414068,0.1925,0.11408750000000001,0.48,-0.17,0.219,0.1595587666034054,0.21500000000000002,0.12719999999999998,0.28,-0.22,-0.03200000000000001,0.10998181667894016,0.1375,0.0849,81.41,-124.11,-13.234,48.37025153955683,61.6475,37.4528,164.66,-202.7,-22.83525,74.46507325543634,63.769999999999996,54.786962499999994,93.6,-165.5,-8.834999999999999,59.6126830464793,57.0425,47.2505,0
-0.02,-0.45,-0.161,0.07999374975584031,0.0625,0.057300000000000004,0.45,-0.34,0.143,0.171612936575306,0.185,0.13040000000000002,0.36,-0.14,0.05275,0.121634442079536,0.1175,0.09293749999999999,109.97,-138.64,-8.926749999999998,46.102970912268766,43.910000000000004,33.5949125,176.98,-216.43,-28.271500000000003,67.45487282435569,78.05000000000001,48.83115,82.47,-143.53,6.327750000000001,49.718823924520784,57.735,37.249975,0
0.4,-0.58,-0.07725,0.1973953836846242,0.17750000000000002,0.14816249999999997,0.89,-0.46,0.27999999999999997,0.3616766511678629,0.535,0.281,0.05,-1.33,-0.2545,0.258291985938395,0.19499999999999998,0.17185,160.22,-117.52,1.2515,68.388994821901,105.5725,56.82950000000001,193.78,-156.11,13.220499999999998,76.2456125606582,98.025,58.521575,123.06,-63.34,9.5905,45.35646596407175,51.4,35.910574999999994,4
0.35,-0.46,0.006499999999999997,0.16731034038576337,0.10750000000000001,0.11487499999999999,0.82,-0.96,0.04474999999999999,0.3951075011942952,0.07250000000000001,0.252875,0.21,-0.22,0.05525,0.07993708463535557,0.05,0.05225,79.68,-98.7,5.836999999999999,36.81036078334468,10.8525,24.969,184.85,-80.56,26.302249999999997,57.37040785489937,78.84499999999998,47.661424999999994,119.92,-128.65,-8.6815,43.55159655799084,37.692499999999995,31.016725,4
1.18,-0.46,0.21875,0.3134181511974059,0.035,0.20393749999999997,0.92,-0.39,0.14550000000000002,0.26594125291123977,0.022500000000000006,0.192525,1.28,0.0,0.21949999999999997,0.31735587279897626,0.29750000000000004,0.2493,72.71,-177.54,-8.90325,50.11154978582782,10.6525,29.896875,273.98,-40.21,35.836,78.89361998286044,59.2075,59.317899999999995,151.8,-150.62,-0.18999999999999914,55.65656479697611,12.174999999999999,31.049,2
1.12,-1.01,0.0765,0.5319471308316269,0.7075,0.42527499999999996,2.47,-1.06,0.58,0.7764405965687265,0.92,0.632,1.44,-1.36,0.164,0.538394836527989,0.4425,0.38210000000000005,88.82,-318.85,-28.113,85.53260346791743,48.1425,60.34535000000001,272.87,-140.56,29.455750000000002,89.94828705671665,71.5575,68.79305000000001,284.6,-255.39,8.617500000000003,111.34614038551135,44.5075,70.711375,2
2.05,-1.66,-0.06000000000000002,0.8784161883754192,0.39749999999999996,0.575,1.65,-0.82,0.41574999999999995,0.5848285539369636,0.6725,0.4702624999999999,0.63,-0.76,-0.024249999999999994,0.30345417693615623,0.21000000000000002,0.2122375,188.34,-265.4,-19.722,99.95938303130927,63.5925,72.1219,272.3,-178.79,21.796,89.20822422288205,55.67,62.021800000000006,281.31,-264.29,-0.5037500000000016,152.61870463163257,111.205,105.45706249999998,1
0.24,-0.39,-0.006250000000000001,0.12616829039025615,0.1125,0.0955,0.93,-0.79,0.06625,0.4218749074073972,0.13749999999999998,0.27825,0.36,-0.28,-0.016250000000000004,0.10468255585339899,0.08499999999999999,0.07193749999999999,152.62,-95.15,9.01425,48.07794597772975,41.012499999999996,33.862237500000006,181.85,-154.84,19.339750000000002,73.1011536327403,72.4925,55.245162500000006,90.33,-129.53,-7.155500000000001,42.0765402540418,25.3025,29.601925000000005,4
0.43,-1.23,-0.11349999999999998,0.37539679007684656,0.325,0.28555,1.54,-0.32,0.29500000000000004,0.4275628608754507,0.32,0.33050000000000007,0.33,-1.23,-0.139,0.31421966838503285,0.1375,0.23450000000000001,105.04,-266.84,-22.177,76.55318282736518,19.14,52.23734999999999,269.0,-271.52,23.2825,105.74865298787498,96.52499999999999,73.4125,279.54,-264.11,-8.891750000000002,121.16732473912883,58.01,78.41745,3
2.06,-1.2,0.09849999999999999,0.7950111634436338,0.115,0.5635999999999999,1.56,-0.69,0.35950000000000004,0.5135170396393872,0.28500000000000003,0.3872750000000001,0.76,-1.09,-0.009749999999999998,0.33299765389563935,0.025,0.1877,278.58,-92.59,17.523000000000003,75.50661580947725,24.1,49.1253,274.04,-103.18,28.4815,82.58497707059075,42.1975,60.39725000000001,126.09,-264.15,-41.876,98.90649363919438,70.6725,76.6362,1
2.01,-1.22,0.048999999999999995,0.6495105849791827,0.2475,0.41414999999999996,1.9,-0.53,0.363,0.6255405662305203,0.5125,0.5063500000000001,0.8,-0.38,0.18475000000000003,0.23651625208429128,0.16,0.172675,168.63,-162.7,6.60775,59.98877688732701,26.42,37.7966875,155.66,-271.02,-5.08225,96.64873707109422,52.872499999999995,63.004762500000005,280.52,-265.08,-9.476250000000004,140.07704586561462,23.0575,86.835625,1
1.95,-1.9,-0.012999999999999994,0.75416576427202,0.42000000000000004,0.4942499999999999,2.07,-0.96,0.25050000000000006,0.6863816358266005,0.07500000000000001,0.48230000000000006,0.04,-0.77,-0.26399999999999996,0.19296113598338915,0.21,0.15539999999999998,40.76,-308.64,-42.13325,77.63768808985428,70.19500000000001,59.950712499999995,226.04,-192.64,9.33275,83.6657130785216,40.1675,52.0977125,284.73,-260.74,1.3660000000000019,152.70423675851302,38.615,100.9872,1
0.14,-0.33,-0.12450000000000001,0.1077253452071517,0.1575,0.09005,0.56,-0.79,0.07375,0.25814421841288643,0.14,0.16043749999999998,0.1,-0.6,-0.14925000000000002,0.13212470435160867,0.1875,0.10071249999999998,138.91,-160.57,0.7502500000000005,46.42430949876907,30.285,28.4527875,155.23,-67.1,18.285000000000004,43.314220240008936,54.032500000000006,34.39525,61.25,-57.81,0.03425000000000082,32.66352192335511,40.54,26.1353875,4
0.25,-0.24,-0.01675,0.07814689693135614,0.024999999999999998,0.044774999999999995,0.23,-0.01,0.12200000000000003,0.051633322573702345,0.042499999999999996,0.03520000000000001,0.23,-0.08,0.05675000000000001,0.0712175364639918,0.095,0.05789999999999999,27.36,-84.5,-7.575749999999999,22.03008725442321,26.294999999999998,16.764975,68.61,-76.59,-6.017,24.112044936089514,17.555,16.1416,65.22,-124.89,-7.835750000000002,36.49240550357704,15.537499999999998,22.74505,0
1.29,-2.06,-0.199,0.6784386486632376,0.08499999999999999,0.403,2.28,-1.03,0.2545,0.7224089908078387,0.04250000000000001,0.4577,0.39,-2.29,-0.311,0.4760084032871689,0.065,0.26105,223.97,-319.44,-26.475750000000005,108.34850441716998,8.17,66.2817,273.22,-269.76,15.486250000000002,109.33114377174283,22.0075,64.50525,282.2,-260.5,-12.745750000000003,114.0370312417747,15.309999999999999,68.746125,1
0.21,-0.2,-0.027000000000000003,0.08891569040388766,0.13,0.0718,0.48,-0.86,0.08524999999999999,0.28980154847757456,0.135,0.17217500000000002,0.51,-0.58,-0.14350000000000002,0.18992827593594377,0.1625,0.12767499999999998,81.3,-91.69,-9.386000000000001,31.64611175168286,37.19500000000001,23.232499999999998,51.88,-160.02,-23.895500000000006,60.51446616099327,76.1325,48.71815,70.92,-52.51,5.400250000000001,24.64858824430925,27.4875,18.353775000000002,0
2.15,-1.94,-0.015749999999999997,0.7089318990566019,0.3925,0.47497500000000004,2.45,-1.03,0.27775000000000005,0.8039729084365965,0.03749999999999999,0.5995125,0.36,-1.24,-0.182,0.2745833206879107,0.04500000000000001,0.1572,204.6,-246.76,-23.669500000000003,86.70816247476358,19.509999999999998,57.162225,268.59,-271.4,13.4495,93.12297788274384,50.5875,62.885875,283.06,-260.86,-6.307000000000002,143.3128747914855,50.2275,94.43165000000002,1
2.06,-1.0,0.11900000000000002,0.7029822188362946,0.7250000000000001,0.5328,2.41,-1.06,0.77525,0.7731719973589318,1.1425,0.67125,1.68,-1.77,0.23725000000000002,0.7227758556426743,0.6975,0.5246999999999999,112.5,-321.01,-16.195749999999997,89.5652981876212,69.9025,61.1703375,245.47,-216.1,23.023249999999997,105.22420219197436,130.5125,82.78989999999999,282.84,-260.86,23.500249999999998,138.46498594387498,123.2975,101.8563,2
1.55,-1.25,0.033499999999999995,0.655318815539429,0.0825,0.4609249999999999,1.91,-0.19,0.52225,0.6158550458508885,0.7875,0.5325375,0.74,-0.3,0.25,0.23778141222559848,0.3225,0.19849999999999998,173.21,-265.59,-6.754249999999999,78.19320024425078,17.8575,45.860875,271.32,-248.8,9.398250000000008,83.23884372357355,20.36,47.30255,280.39,-263.52,-5.33975,137.71987896610096,16.825,82.4441375,1
0.7,-0.46,-0.11825000000000001,0.22605184692897334,0.13,0.15494999999999998,1.11,-0.79,0.05249999999999999,0.37926738589021863,0.1625,0.252375,0.0,-0.97,-0.30724999999999997,0.23040168727680796,0.17750000000000002,0.17565,114.98,-86.2,-4.245749999999999,34.448562879131835,34.455,24.4159625,198.56,-151.29,13.426750000000002,56.60435068912548,45.805,38.5621,100.96,-227.22,-2.9505000000000003,49.72708874195231,38.485,30.92355,4
0.11,-0.37,-0.0945,0.1103845550790508,0.145,0.0895,0.41,-0.48,0.158,0.1818543373142362,0.25250000000000006,0.1396,0.31,-0.57,-0.05225,0.16867850337254003,0.14250000000000002,0.123475,108.7,-137.04,-20.57925,53.10151539210062,92.64750000000001,47.09525,82.22,-182.9,-37.17375,69.23132212689211,108.375,57.24525000000001,143.13,-88.09,-1.2629999999999995,60.840919338879154,91.10249999999999,50.522549999999995,0
1.09,-0.78,0.11975000000000002,0.4097651003928958,0.4525,0.3131625,1.74,-0.08,0.56325,0.5568410343176947,0.87,0.5040625000000001,-0.01,-2.03,-0.458,0.5191685660746421,0.47250000000000003,0.3882,139.28,-223.54,0.9407499999999999,65.64198204607705,27.88,37.9777125,273.47,-270.36,4.6507499999999995,110.29909105218184,66.1975,70.7895125,164.58,-262.41,-29.99425,100.03559671155814,52.352500000000006,72.8396625,3
0.16,-0.29,-0.021500000000000002,0.10321216013629401,0.14250000000000002,0.08315,0.78,-0.83,0.10250000000000001,0.3296115137552085,0.37,0.246125,0.36,-0.41,-0.083,0.15630419060281142,0.1725,0.11345000000000001,91.35,-46.53,-0.5052500000000009,26.555195441523306,27.619999999999997,19.74975,143.45,-106.16,21.8765,57.836382517840796,69.9075,45.934000000000005,136.3,-178.1,0.7372500000000002,66.85671787440288,74.22749999999999,52.839662499999996,0
0.44,-1.03,-0.19,0.25479403446705734,0.1725,0.164,0.5,-0.37,0.14350000000000002,0.16394435031436735,0.06,0.096625,0.56,-0.33,0.08875,0.15857470636895407,0.15,0.10818750000000002,214.44,-195.62,-12.9115,71.31278151741103,46.72,46.596799999999995,271.28,-272.2,8.412,124.67762199368417,99.2775,88.788,284.44,-244.19,13.219,88.93269263324933,37.335,55.045100000000005,0
0.3,-0.29,0.0245,0.1346838891627354,0.14500000000000002,0.1055,0.23,-0.33,0.055999999999999994,0.11571084650973737,0.13,0.08660000000000001,0.17,-0.52,-0.19899999999999998,0.1795382967503034,0.24,0.14525000000000002,143.9,-210.25,-40.896249999999995,76.32530126660163,118.39999999999999,62.994437500000004,264.74,-265.81,-59.1785,107.17734346749783,127.2325,84.50800000000001,117.4,-180.23,12.736,71.41860579708904,112.0275,61.1272,0
0.09,-0.18,-0.013750000000000002,0.07326962194525095,0.12000000000000001,0.06231250000000001,0.36,-0.25,0.10450000000000001,0.11359907570046508,0.13,0.08795,0.13,-0.25,-0.011,0.08578461400507668,0.08,0.0601,79.16,-36.76,6.790000000000001,30.142204796597078,47.375,25.672499999999996,181.08,-83.51,23.4675,68.74815705711681,95.8925,55.581624999999995,96.27,-106.6,-0.2859999999999999,50.19843248548703,62.8275,40.5127,0
0.84,-1.0,-0.064,0.4463675615454151,0.7175,0.3671,2.17,-0.34,0.9200000000000002,0.9086280867329602,1.85,0.8575000000000002,0.47,-0.74,0.0054999999999999945,0.30531090710945785,0.52,0.25010000000000004,196.4,-196.1,-1.8597500000000005,92.02459995804111,38.5625,61.07280000000001,64.04,-150.33,-3.056,44.05439239167872,36.644999999999996,31.3213,285.11,-248.18,0.46700000000000264,138.97457883008676,63.65,92.41865,1
